url,relations,start_date_to,start_date_from,start_date_sort,comments,alternative_names,external_links,review,start,name,set_num,volume,sb_text_number,pp_kdsb,num_folios,signature_letter,signature_number,drepung_number,provenance,zotero_ref,tibschol_ref,availability,dimension,item_description
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5280/,"[{'id': 1648, 'label': 'chos mngon pa mdzod kyi rnam bshad slob ma la phan pa (5281) has as an instance chos mngon pa mdzod kyi rnam bshad slob ma la phan pa (5280)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5281/', 'label': 'chos mngon pa mdzod kyi rnam bshad slob ma la phan pa (5281)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5280/', 'label': 'chos mngon pa mdzod kyi rnam bshad slob ma la phan pa (5280)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Vol. 86 and vol. 120 of the [ZZVAXS4X] contain the same images. In vol. 120, empty pages have been inserted in place of the missing fol. 49 and fol. 83, but not in vol. 86.","chos mngon pa mdzod kyi rnaM par bshad pa slob ma la phan pa (incipit)
chos mngon pa'i mdzod kyi rnam par bshad pa slob ma la phan pa (colophon)
chos mngon pa mdzod gyi rnam par bshad pa slob ma la phan pa zhes bya ba'i 'grel pa (cover page)","https://purl.bdrc.io/resource/MW1PD153536_96EFA7
https://purl.bdrc.io/resource/MW4PD3076_EA4381",True,,chos mngon pa mdzod kyi rnam bshad slob ma la phan pa,Set 3,86,1,9-245,121,dza,1,16063,'bras spungs gnas bcu lha khang,XL5A3G5J,"3_086_01
4_120_02",available,64.2 x 9.1,"Script: dpe tshugs.
Missing folios: fol. 49 and fol. 83.
On the cover page, the number 342 is written above the title to the left of the signature phyi dza 1."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5851/,"[{'id': 1864, 'label': ""ze'u chos kyi rgyal mtshan (6458) scribe of chos nyid kyi khrid (1) (5851)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.person/6458/', 'label': ""ze'u chos kyi rgyal mtshan (6458)"", 'content_type_key': 'apis_ontology.person', 'content_type_name': 'person'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5851/', 'label': 'chos nyid kyi khrid (1) (5851)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex50162023-09-1109-04-001', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1896, 'label': 'chos nyid kyi khrid (2) (4874) has source chos nyid kyi khrid (1) (5851)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4874/', 'label': 'chos nyid kyi khrid (2) (4874)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5851/', 'label': 'chos nyid kyi khrid (1) (5851)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex50162023-09-1109-06-00', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1863, 'label': 'chos nyid kyi khrid (4875) has as an instance chos nyid kyi khrid (1) (5851)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4875/', 'label': 'chos nyid kyi khrid (4875)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5851/', 'label': 'chos nyid kyi khrid (1) (5851)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,,,False,,chos nyid kyi khrid (1),,,,,,,,,,,,,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4874/,"[{'id': 1896, 'label': 'chos nyid kyi khrid (2) (4874) has source chos nyid kyi khrid (1) (5851)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4874/', 'label': 'chos nyid kyi khrid (2) (4874)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5851/', 'label': 'chos nyid kyi khrid (1) (5851)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex50162023-09-1109-06-00', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1895, 'label': 'chos nyid kyi khrid (2) (4874) written at snar thang (4411)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4874/', 'label': 'chos nyid kyi khrid (2) (4874)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.place/4411/', 'label': 'snar thang (4411)', 'content_type_key': 'apis_ontology.place', 'content_type_name': 'place'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex50162023-09-1109-06-00', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1463, 'label': 'chos nyid kyi khrid (4875) has as an instance chos nyid kyi khrid (2) (4874)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4875/', 'label': 'chos nyid kyi khrid (4875)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4874/', 'label': 'chos nyid kyi khrid (2) (4874)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,We take the post-colophon annotation to refer to a subsequent copy.,Chos nyid kyi khrid,https://purl.bdrc.io/resource/MW1PD89084_C5D81E,False,,chos nyid kyi khrid (2),Set 2,50,16,311-316,3,la,550,19635,'bras spungs gnas bcu lha khang,,2_050_16,available,35 x 6,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7640/,"[{'id': 6370, 'label': ""chos rje jo nang pa kun mkhyen chen po'i rnam thar (7639) has as an instance chos rje jo nang pa kun mkhyen chen po'i rnam thar (7640)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/7639/', 'label': ""chos rje jo nang pa kun mkhyen chen po'i rnam thar (7639)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7640/', 'label': ""chos rje jo nang pa kun mkhyen chen po'i rnam thar (7640)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Mentioned in [KM47ZZDJ]: 656, n. 58 as being part of the holdings of the Cultural Palace of Nationalities in Beijing.",,,False,,chos rje jo nang pa kun mkhyen chen po'i rnam thar,,,,,57,,,,CPN 2815(1),,,non-accessible,,Script: handwritten dbu med.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4879/,"[{'id': 1465, 'label': ""chu mig pa chen po'i rnam thar (4880) has as an instance chu mig pa chen po'i rnam thar (4879)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4880/', 'label': ""chu mig pa chen po'i rnam thar (4880)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4879/', 'label': ""chu mig pa chen po'i rnam thar (4879)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,,https://purl.bdrc.io/resource/MW1PD89084_87FB2D,False,,chu mig pa chen po'i rnam thar,Set 2,50,18,351-357,4,ra,64,17143,'bras spungs gnas bcu lha khang,,2_050_18,available,,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4432/,"[{'id': 2778, 'label': 'dag yig nyer mkho bsdus pa (3) (6241) has source dag yig nyer mkho bsdus pa (1) (4432)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6241/', 'label': 'dag yig nyer mkho bsdus pa (3) (6241)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4432/', 'label': 'dag yig nyer mkho bsdus pa (1) (4432)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1263, 'label': 'dag yig nyer mkho bsdus pa (4433) has as an instance dag yig nyer mkho bsdus pa (1) (4432)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4433/', 'label': 'dag yig nyer mkho bsdus pa (4433)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4432/', 'label': 'dag yig nyer mkho bsdus pa (1) (4432)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex1062023-05-241645\r\nex1062023-05-24.16.57', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 2777, 'label': 'dag yig nyer mkho bsdus pa (2) (6240) has source dag yig nyer mkho bsdus pa (1) (4432)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6240/', 'label': 'dag yig nyer mkho bsdus pa (2) (6240)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4432/', 'label': 'dag yig nyer mkho bsdus pa (1) (4432)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"According to <<van der Kuijp 2003 [FZ6N88AU]>> this instance corresponds to the Beijing Cultural Palace of Nationalities catalogue no. 004323(9). According to <<Kramer 2007 [Q47PVAE6]>>: 16, n. 4, the copy in [Z5AUD7GQ] appears to be a second exemplar with identical length and title as the Beijing CPN copy (non-accessible).
The images in [Z5AUD7GQ] and in [WL4AE7U6] are of the same manuscript ([BAQ9MH4T]: 206, n. 27).",,https://purl.bdrc.io/resource/MW1PD89051_1D065D,True,,dag yig nyer mkho bsdus pa (1),Set 1,1,6,93-109,9,,,,"lhasa bod ljongs dpe mdzod khang No. 398
CPN 4323(9)",[WL4AE7U6],1_001_06,available,,"Script: dbu can.
Lines per folio: 6; 7 on fol. 86, 5 on fol. 9a.
Orthography:
- Occasional abbreviations (e.g., for so sor, 'phul lo, gnyis su, las kyi)
- Bindu used a few times for final –m
A few short insertions (corrections). Long insertion of a missing passage in the bottom margin on fol. 5a.
Proofread once.
Indigenous catalogue marking: 3(9?)8 on cover page."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6240/,"[{'id': 2777, 'label': 'dag yig nyer mkho bsdus pa (2) (6240) has source dag yig nyer mkho bsdus pa (1) (4432)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6240/', 'label': 'dag yig nyer mkho bsdus pa (2) (6240)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4432/', 'label': 'dag yig nyer mkho bsdus pa (1) (4432)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 2776, 'label': 'dag yig nyer mkho bsdus pa (4433) has as an instance dag yig nyer mkho bsdus pa (2) (6240)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4433/', 'label': 'dag yig nyer mkho bsdus pa (4433)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6240/', 'label': 'dag yig nyer mkho bsdus pa (2) (6240)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",2009-12-31,2009-01-01,2009-07-02,Typeset edition in dbu can.,,,True,2009,dag yig nyer mkho bsdus pa (2),,,,,,,,,,[2EWWNW7P],,available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6241/,"[{'id': 2778, 'label': 'dag yig nyer mkho bsdus pa (3) (6241) has source dag yig nyer mkho bsdus pa (1) (4432)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6241/', 'label': 'dag yig nyer mkho bsdus pa (3) (6241)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4432/', 'label': 'dag yig nyer mkho bsdus pa (1) (4432)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 2779, 'label': 'dag yig nyer mkho bsdus pa (4433) has as an instance dag yig nyer mkho bsdus pa (3) (6241)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4433/', 'label': 'dag yig nyer mkho bsdus pa (4433)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6241/', 'label': 'dag yig nyer mkho bsdus pa (3) (6241)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",2018-12-31,2018-01-01,2018-07-02,Typeset edition in dbu can.,,,True,2018,dag yig nyer mkho bsdus pa (3),,,,,,,,,,[7PQIUL4H],,available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6813/,"[{'id': 4165, 'label': 'dag yig nyer mkho bsdus pa (4433) has as an instance dag yig nyer mkho bsdus pa (4) (6813)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4433/', 'label': 'dag yig nyer mkho bsdus pa (4433)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6813/', 'label': 'dag yig nyer mkho bsdus pa (4) (6813)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"This item is listed in [8H6M69W4]: 1992, No. 410 in the catalogue of the library of 'Bras spungs Pho brang gzim chung gi rje lam rim pa.",,,True,,dag yig nyer mkho bsdus pa (4),,,,,5,NANG,114,410,'bras spungs pho brang gzim chung gi rje lam rim pa'i dpe mdzod,,,non-accessible,55 x 10,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7234/,"[{'id': 5458, 'label': 'dag yig nyer mkho bsdus pa (4433) has as an instance dag yig nyer mkho bsdus pa (4) (7234)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4433/', 'label': 'dag yig nyer mkho bsdus pa (4433)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7234/', 'label': 'dag yig nyer mkho bsdus pa (4) (7234)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': ""[8H6M69W4]: 1992, No. 410 ('Bras spungs pho brang gzim chung gi rje lam rim pa'i dpe mdzod): dag yig nyer mkho bsdus pa zhes ba ba bzhugs so; shAkya'i dge slong blo ldan shes rab."", 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Listed in the catalogue of 'Bras spungs pho brang gzim chung gi rje lam rim pa'i dpe mdzod, No. 410: dag yig nyer mkho bsdus pa zhes ba ba bzhugs so; shAkya'i dge slong blo ldan shes rab.",,,False,,dag yig nyer mkho bsdus pa (4),,,,,5,NANG,114,410,'bras spungs pho brang gzim chung gi rje lam rim pa'i dpe mdzod,,,non-accessible,55 x 10,Script: 'bru tsha
